Time [s],Packet ID,MOSI,MISO
0.0610847400,324,0xFF00FF00,0x2800000C
0.0610912800,325,0x20800100,0xA800000C
0.0610978000,326,0x20000010,0xA802E089
0.0611043400,327,0x20000010,0x2802E089
0.0615848400,328,0xFF00FF00,0x2800000C
0.0615913800,329,0x20800100,0xA800000C
0.0615979000,330,0x20000010,0xA802E089
0.0616044400,331,0x20000010,0x2802E089
0.0620847400,332,0xFF00FF00,0x2800000C
0.0620912800,333,0x20800100,0xA800000C
0.0620978000,334,0x20000010,0xA802E089
0.0621043400,335,0x20000010,0x2802E089
0.0625848400,336,0xFF00FF00,0x2800000C
0.0625913800,337,0x20800100,0xA800000C
0.0625979200,338,0x20000010,0xA802E089
