Time [s],Packet ID,MOSI,MISO
1.8260115000,75814,0x00000004,0x30600C45
1.8260155800,75815,0x00000004,0x30600C45
1.8263058600,75816,0x0780041C,0x30600005
1.8263099600,75817,0x00000004,0x30600C45
1.8263140400,75818,0x00000004,0x30600C45
1.8263181400,75819,0x00000004,0x30600C45
1.8263222400,75820,0x00000004,0x30600C45
1.8263263200,75821,0x00000004,0x30600C45
1.8263304200,75822,0x00000004,0x30600C45
1.8263345200,75823,0xD0000014,0x33F01F05
1.8263386200,75824,0x0D000018,0x30600303
1.8263427000,75825,0x09400000,0x30600005
1.8263468000,75826,0x08400008,0x30604004
1.8263811200,75827,0x00000004,0x30600C45
1.8263893000,75828,0x00000004,0x30600C45
1.8264583400,75829,0x09C00004,0x30602212
1.8264747000,75830,0x05400014,0x30602306
1.8264788000,75831,0x05400014,0x30602306
1.8264829000,75832,0x05400014,0x30602306
1.8265033600,75833,0x00000004,0x30600C45
1.8265074600,75834,0x00000004,0x30600C45
1.8265115400,75835,0x00000004,0x30600C45
1.8265156400,75836,0x00000004,0x30600C45
1.8268058000,75837,0x08000414,0x30600005
1.8268099000,75838,0x00000004,0x30600C45
1.8268139800,75839,0x00000004,0x30600C45
1.8268180800,75840,0x00000004,0x30600C45
1.8268221800,75841,0x00000004,0x30600C45
1.8268262800,75842,0x00000004,0x30600C45
1.8268303600,75843,0x00000004,0x30600C45
1.8268344600,75844,0xD0000014,0x33F01F05
1.8268385600,75845,0x0D000018,0x30600201
1.8268426400,75846,0x09400000,0x30600005
1.8268467400,75847,0x08400008,0x30604004
1.8268810600,75848,0x00000004,0x30600C45
1.8268892400,75849,0x00000004,0x30600C45
1.8269582800,75850,0x09C00004,0x30602212
1.8269746600,75851,0x05400014,0x30602306
1.8269787600,75852,0x05400014,0x30602306
1.8269828400,75853,0x05400014,0x30602306
1.8270033200,75854,0x00000004,0x30600C45
1.8270074000,75855,0x00000004,0x30600C45
1.8270115000,75856,0x00000004,0x30600C45
1.8270156000,75857,0x00000004,0x30600C45
1.8273058600,75858,0x08000414,0x30600005
1.8273099600,75859,0x00000004,0x30600C45
